# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -4399 3 2193 1048603 1357387 5 /openedx/staticfiles/js/discovery/views/courses_listing.js
DUPTYPE_FIRST_OCCURRENCE 5765 3 2193 1048603 1393894 5 /openedx/staticfiles/studio/js/models/location.1a178c3500dd.js
DUPTYPE_WITHIN_SAME_TREE -5765 3 2193 1048603 1365758 5 /openedx/staticfiles/studio/js/models/location.js
DUPTYPE_FIRST_OCCURRENCE 3163 2 2196 1048603 1394269 5 /openedx/staticfiles/studio/templates/team-member.ffcd85397c42.underscore
DUPTYPE_WITHIN_SAME_TREE -3163 2 2196 1048603 1365358 5 /openedx/staticfiles/studio/templates/team-member.underscore
DUPTYPE_FIRST_OCCURRENCE 9699 5 2196 1048603 1384881 5 /openedx/staticfiles/js/vendor/markitup/sets/wiki/set.b92001bf8ed0.js
DUPTYPE_WITHIN_SAME_TREE -9699 11 2196 1048603 1389886 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/markitup/sets/wiki/set.b92001bf8ed0.js
DUPTYPE_WITHIN_SAME_TREE -9699 5 2196 1048603 1355838 5 /openedx/staticfiles/js/vendor/markitup/sets/wiki/set.js
DUPTYPE_WITHIN_SAME_TREE -9699 6 2196 1048603 1364707 5 /openedx/staticfiles/studio/js/vendor/markitup/sets/wiki/set.js
DUPTYPE_WITHIN_SAME_TREE -9699 11 2196 1048603 1369028 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/markitup/sets/wiki/set.js
DUPTYPE_WITHIN_SAME_TREE -9699 10 2196 1048603 1382092 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/markitup/sets/wiki/set.b92001bf8ed0.js
DUPTYPE_WITHIN_SAME_TREE -9699 6 2196 1048603 1392252 5 /openedx/staticfiles/studio/js/vendor/markitup/sets/wiki/set.b92001bf8ed0.js
DUPTYPE_WITHIN_SAME_TREE -9699 10 2196 1048603 1363045 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/markitup/sets/wiki/set.js
DUPTYPE_FIRST_OCCURRENCE 14237 6 2203 1048603 1384511 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/src/video/09_skip_control.4a8a9ee2a752.js
DUPTYPE_WITHIN_SAME_TREE -14237 7 2203 1048603 1391892 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/src/video/09_skip_control.4a8a9ee2a752.js
DUPTYPE_WITHIN_SAME_TREE -14237 7 2203 1048603 1368081 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/src/video/09_skip_control.js
DUPTYPE_WITHIN_SAME_TREE -14237 6 2203 1048603 1362098 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/src/video/09_skip_control.js
DUPTYPE_FIRST_OCCURRENCE 14271 7 2206 1048603 1383581 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/autoresize/plugin.min.90aaa5a34e64.js
DUPTYPE_WITHIN_SAME_TREE -14271 13 2206 1048603 1389694 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/tinymce/js/tinymce/plugins/autoresize/plugin.min.90aaa5a34e64.js
DUPTYPE_WITHIN_SAME_TREE -14271 12 2206 1048603 1381878 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/tinymce/js/tinymce/plugins/autoresize/plugin.min.90aaa5a34e64.js
DUPTYPE_WITHIN_SAME_TREE -14271 7 2206 1048603 1355975 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/autoresize/plugin.min.js
DUPTYPE_WITHIN_SAME_TREE -14271 8 2206 1048603 1364844 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/autoresize/plugin.min.js
DUPTYPE_WITHIN_SAME_TREE -14271 8 2206 1048603 1391251 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/autoresize/plugin.min.90aaa5a34e64.js
DUPTYPE_WITHIN_SAME_TREE -14271 12 2206 1048603 1363182 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/tinymce/js/tinymce/plugins/autoresize/plugin.min.js
DUPTYPE_WITHIN_SAME_TREE -14271 13 2206 1048603 1369165 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/tinymce/js/tinymce/plugins/autoresize/plugin.min.js
DUPTYPE_FIRST_OCCURRENCE 3057 2 2212 1048603 1394217 5 /openedx/staticfiles/studio/templates/course-video-transcript-preferences.6dc56d445e63.underscore
DUPTYPE_WITHIN_SAME_TREE -3057 2 2212 1048603 1365306 5 /openedx/staticfiles/studio/templates/course-video-transcript-preferences.underscore
DUPTYPE_FIRST_OCCURRENCE 18173 8 2218 1048603 1383113 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/manual-testing-complete/chapter/60989ac1589241ed9dbca0f2070276fd.7884b68afd5c.xml
DUPTYPE_WITHIN_SAME_TREE -18173 9 2218 1048603 1390727 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/manual-testing-complete/chapter/60989ac1589241ed9dbca0f2070276fd.7884b68afd5c.xml
DUPTYPE_WITHIN_SAME_TREE -18173 9 2218 1048603 1367587 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/manual-testing-complete/chapter/60989ac1589241ed9dbca0f2070276fd.xml
DUPTYPE_WITHIN_SAME_TREE -18173 8 2218 1048603 1361604 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/manual-testing-complete/chapter/60989ac1589241ed9dbca0f2070276fd.xml
DUPTYPE_FIRST_OCCURRENCE 14233 6 2218 1048603 1384522 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/src/video/09_poster.586a97bfae3d.js
DUPTYPE_WITHIN_SAME_TREE -14233 7 2218 1048603 1368092 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/src/video/09_poster.js
DUPTYPE_WITHIN_SAME_TREE -14233 7 2218 1048603 1391903 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/src/video/09_poster.586a97bfae3d.js
DUPTYPE_WITHIN_SAME_TREE -14233 6 2218 1048603 1362109 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/src/video/09_poster.js
DUPTYPE_FIRST_OCCURRENCE 7205 4 2222 1048603 1386054 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/_type.9762358542b2.scss
DUPTYPE_WITHIN_SAME_TREE -7205 4 2222 1048603 1357924 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/_type.scss
DUPTYPE_FIRST_OCCURRENCE 15989 7 2223 1048603 1383681 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/imports/2015.lzdwNM.tar.8d7aa7276bf0.gz
DUPTYPE_WITHIN_SAME_TREE -15989 8 2223 1048603 1367061 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/imports/2015.lzdwNM.tar.gz
DUPTYPE_WITHIN_SAME_TREE -15989 7 2223 1048603 1361078 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/imports/2015.lzdwNM.tar.gz
DUPTYPE_WITHIN_SAME_TREE -15989 8 2223 1048603 1391321 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/imports/2015.lzdwNM.tar.8d7aa7276bf0.gz
DUPTYPE_FIRST_OCCURRENCE 3123 2 2224 1048603 1394278 5 /openedx/staticfiles/studio/templates/move-xblock-list.229d2d490745.underscore
DUPTYPE_WITHIN_SAME_TREE -3123 2 2224 1048603 1365367 5 /openedx/staticfiles/studio/templates/move-xblock-list.underscore
DUPTYPE_FIRST_OCCURRENCE 3093 2 2228 1048603 1394247 5 /openedx/staticfiles/studio/templates/highlights-editor.9cfa89bd5042.underscore
DUPTYPE_WITHIN_SAME_TREE -3093 2 2228 1048603 1365336 5 /openedx/staticfiles/studio/templates/highlights-editor.underscore
DUPTYPE_FIRST_OCCURRENCE 4021 3 2229 1048603 1386757 5 /openedx/staticfiles/course_search/js/views/search_form.0d81ef8405f4.js
DUPTYPE_WITHIN_SAME_TREE -4021 3 2229 1048603 1357152 5 /openedx/staticfiles/course_search/js/views/search_form.js
DUPTYPE_FIRST_OCCURRENCE 6213 3 2231 1048603 1386668 5 /openedx/staticfiles/teams/js/views/my_teams.b41978bc58f8.js
DUPTYPE_WITHIN_SAME_TREE -6213 3 2231 1048603 1356457 5 /openedx/staticfiles/teams/js/views/my_teams.js
DUPTYPE_FIRST_OCCURRENCE 5975 3 2232 1048603 1393850 5 /openedx/staticfiles/studio/js/views/experiment_group_edit.92cee5fd4016.js
DUPTYPE_WITHIN_SAME_TREE -5975 3 2232 1048603 1365502 5 /openedx/staticfiles/studio/js/views/experiment_group_edit.js
DUPTYPE_FIRST_OCCURRENCE 14285 7 2235 1048603 1383599 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/code/plugin.0e97e249c2d2.js
DUPTYPE_WITHIN_SAME_TREE -14285 8 2235 1048603 1391269 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/code/plugin.0e97e249c2d2.js
DUPTYPE_WITHIN_SAME_TREE -14285 12 2235 1048603 1363220 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/tinymce/js/tinymce/plugins/code/plugin.js
DUPTYPE_WITHIN_SAME_TREE -14285 12 2235 1048603 1381896 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/tinymce/js/tinymce/plugins/code/plugin.0e97e249c2d2.js
DUPTYPE_WITHIN_SAME_TREE -14285 8 2235 1048603 1364882 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/code/plugin.js
DUPTYPE_WITHIN_SAME_TREE -14285 13 2235 1048603 1389712 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/tinymce/js/tinymce/plugins/code/plugin.0e97e249c2d2.js
DUPTYPE_WITHIN_SAME_TREE -14285 13 2235 1048603 1369203 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/tinymce/js/tinymce/plugins/code/plugin.js
DUPTYPE_WITHIN_SAME_TREE -14285 7 2235 1048603 1356013 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/code/plugin.js
DUPTYPE_FIRST_OCCURRENCE 5079 3 2236 1048603 1387084 5 /openedx/staticfiles/paragon/src/InputText/InputText.test.b6c4dbe98e20.jsx
DUPTYPE_WITHIN_SAME_TREE -5079 3 2236 1048603 1358862 5 /openedx/staticfiles/paragon/src/InputText/InputText.test.jsx
DUPTYPE_FIRST_OCCURRENCE 18147 8 2236 1048603 1382949 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/library_empty_problem/problem/ba28f97e8f33414e9a5de0068508f7fa.9f3539b336b1.xml
DUPTYPE_WITHIN_SAME_TREE -18147 9 2236 1048603 1367297 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/library_empty_problem/problem/ba28f97e8f33414e9a5de0068508f7fa.xml
DUPTYPE_WITHIN_SAME_TREE -18147 8 2236 1048603 1361314 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/library_empty_problem/problem/ba28f97e8f33414e9a5de0068508f7fa.xml
DUPTYPE_WITHIN_SAME_TREE -18147 9 2236 1048603 1390563 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/library_empty_problem/problem/ba28f97e8f33414e9a5de0068508f7fa.9f3539b336b1.xml
DUPTYPE_FIRST_OCCURRENCE 4365 3 2236 1048603 1387014 5 /openedx/staticfiles/js/certificates/collections/certificate_allowlist.5724f4bf01e0.js
DUPTYPE_WITHIN_SAME_TREE -4365 3 2236 1048603 1357719 5 /openedx/staticfiles/js/certificates/collections/certificate_allowlist.js
DUPTYPE_FIRST_OCCURRENCE 6059 3 2238 1048603 1393867 5 /openedx/staticfiles/studio/js/xblock/authoring.333d40f67909.js
DUPTYPE_WITHIN_SAME_TREE -6059 3 2238 1048603 1365729 5 /openedx/staticfiles/studio/js/xblock/authoring.js
DUPTYPE_FIRST_OCCURRENCE 6259 3 2238 1048603 1386717 5 /openedx/staticfiles/templates/instructor/instructor_dashboard_2/certificate-invalidation.ec24c09466cc.underscore
DUPTYPE_WITHIN_SAME_TREE -6259 3 2238 1048603 1356724 5 /openedx/staticfiles/templates/instructor/instructor_dashboard_2/certificate-invalidation.underscore
DUPTYPE_FIRST_OCCURRENCE 6027 3 2242 1048603 1393837 5 /openedx/staticfiles/studio/js/views/previous_video_upload_list.1cf1e526be74.js
DUPTYPE_WITHIN_SAME_TREE -6027 3 2242 1048603 1365489 5 /openedx/staticfiles/studio/js/views/previous_video_upload_list.js
DUPTYPE_FIRST_OCCURRENCE 7427 4 2247 1048603 1386338 5 /openedx/staticfiles/js/bower/sinon/test/log-error-test.8a78dfd8b912.js
DUPTYPE_WITHIN_SAME_TREE -7427 5 2247 1048603 1366398 5 /openedx/staticfiles/studio/js/bower/sinon/test/log-error-test.js
DUPTYPE_WITHIN_SAME_TREE -7427 9 2247 1048603 1369974 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/sinon/test/log-error-test.js
DUPTYPE_WITHIN_SAME_TREE -7427 8 2247 1048603 1382836 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/sinon/test/log-error-test.8a78dfd8b912.js
DUPTYPE_WITHIN_SAME_TREE -7427 9 2247 1048603 1391166 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/sinon/test/log-error-test.8a78dfd8b912.js
DUPTYPE_WITHIN_SAME_TREE -7427 4 2247 1048603 1360261 5 /openedx/staticfiles/js/bower/sinon/test/log-error-test.js
DUPTYPE_WITHIN_SAME_TREE -7427 8 2247 1048603 1361029 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/sinon/test/log-error-test.js
DUPTYPE_WITHIN_SAME_TREE -7427 5 2247 1048603 1393071 5 /openedx/staticfiles/studio/js/bower/sinon/test/log-error-test.8a78dfd8b912.js
DUPTYPE_FIRST_OCCURRENCE 1273 1 2249 1048603 1388319 5 /openedx/staticfiles/templates/enroll_staff.547b71ddf7d4.html
DUPTYPE_WITHIN_SAME_TREE -1273 1 2249 1048603 1356505 5 /openedx/staticfiles/templates/enroll_staff.html
DUPTYPE_FIRST_OCCURRENCE 11581 5 2252 1048603 1385547 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/docs/decisions/0002-remove-mongodb-dependency.648f7743075c.rst
DUPTYPE_WITHIN_SAME_TREE -11581 5 2252 1048603 1362002 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/docs/decisions/0002-remove-mongodb-dependency.rst
DUPTYPE_WITHIN_SAME_TREE -11581 6 2252 1048603 1367985 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/docs/decisions/0002-remove-mongodb-dependency.rst
DUPTYPE_WITHIN_SAME_TREE -11581 6 2252 1048603 1392551 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/docs/decisions/0002-remove-mongodb-dependency.648f7743075c.rst
DUPTYPE_FIRST_OCCURRENCE 3545 2 2253 1048603 1387461 5 /openedx/staticfiles/templates/learner_dashboard/course_entitlement.94df426d18dc.underscore
DUPTYPE_WITHIN_SAME_TREE -3545 2 2253 1048603 1356558 5 /openedx/staticfiles/templates/learner_dashboard/course_entitlement.underscore
DUPTYPE_FIRST_OCCURRENCE 13750 6 2253 1048603 1384737 5 /openedx/staticfiles/xblock/resources/recommender/translations/ar/LC_MESSAGES/text.fc00dcac71d5.po
DUPTYPE_WITHIN_SAME_TREE -13750 6 2253 1048603 1363821 5 /openedx/staticfiles/xblock/resources/recommender/translations/ar/LC_MESSAGES/text.po
DUPTYPE_WITHIN_SAME_TREE -13750 7 2253 1048603 1366738 5 /openedx/staticfiles/studio/xblock/resources/recommender/translations/ar/LC_MESSAGES/text.po
DUPTYPE_WITHIN_SAME_TREE -13750 7 2253 1048603 1391736 5 /openedx/staticfiles/studio/xblock/resources/recommender/translations/ar/LC_MESSAGES/text.fc00dcac71d5.po
DUPTYPE_FIRST_OCCURRENCE 5015 3 2254 1048603 1387134 5 /openedx/staticfiles/paragon/src/Button/README.2250c8818839.md
DUPTYPE_WITHIN_SAME_TREE -5015 6 2254 1048603 1384269 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Button/README.2250c8818839.md
DUPTYPE_WITHIN_SAME_TREE -5015 6 2254 1048603 1384143 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/Button/README.2250c8818839.md
DUPTYPE_WITHIN_SAME_TREE -5015 6 2254 1048603 1359213 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Button/README.md
DUPTYPE_WITHIN_SAME_TREE -5015 3 2254 1048603 1358923 5 /openedx/staticfiles/paragon/src/Button/README.md
DUPTYPE_WITHIN_SAME_TREE -5015 6 2254 1048603 1358446 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/Button/README.md
DUPTYPE_FIRST_OCCURRENCE 5181 3 2254 1048603 1387272 5 /openedx/staticfiles/proctoring/js/models/proctored_exam_model.0731c40ca695.js
DUPTYPE_WITHIN_SAME_TREE -5181 6 2254 1048603 1384039 5 /openedx/staticfiles/edx-proctoring/edx_proctoring/static/proctoring/js/models/proctored_exam_model.0731c40ca695.js
DUPTYPE_WITHIN_SAME_TREE -5181 4 2254 1048603 1366529 5 /openedx/staticfiles/studio/proctoring/js/models/proctored_exam_model.js
DUPTYPE_WITHIN_SAME_TREE -5181 4 2254 1048603 1393601 5 /openedx/staticfiles/studio/proctoring/js/models/proctored_exam_model.0731c40ca695.js
DUPTYPE_WITHIN_SAME_TREE -5181 3 2254 1048603 1360377 5 /openedx/staticfiles/proctoring/js/models/proctored_exam_model.js
DUPTYPE_WITHIN_SAME_TREE -5181 6 2254 1048603 1358234 5 /openedx/staticfiles/edx-proctoring/edx_proctoring/static/proctoring/js/models/proctored_exam_model.js
DUPTYPE_FIRST_OCCURRENCE 11813 6 2258 1048603 1384299 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/docs/decisions/0004-usage-of-bootstrap.77f4a53bd520.rst
DUPTYPE_WITHIN_SAME_TREE -11813 6 2258 1048603 1359372 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/docs/decisions/0004-usage-of-bootstrap.rst
DUPTYPE_FIRST_OCCURRENCE 3525 2 2266 1048603 1387535 5 /openedx/staticfiles/templates/header/navbar-logo-header.78b1c69531bb.html
DUPTYPE_WITHIN_SAME_TREE -3525 2 2266 1048603 1356654 5 /openedx/staticfiles/templates/header/navbar-logo-header.html
DUPTYPE_FIRST_OCCURRENCE 2131 2 2268 1048603 1387334 5 /openedx/staticfiles/js/src/string_utils.75f531df9b3a.js
DUPTYPE_WITHIN_SAME_TREE -2131 7 2268 1048603 1362660 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/src/string_utils.js
DUPTYPE_WITHIN_SAME_TREE -2131 7 2268 1048603 1383842 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/src/string_utils.75f531df9b3a.js
DUPTYPE_WITHIN_SAME_TREE -2131 8 2268 1048603 1391482 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/src/string_utils.75f531df9b3a.js
DUPTYPE_WITHIN_SAME_TREE -2131 3 2268 1048603 1364322 5 /openedx/staticfiles/studio/js/src/string_utils.js
DUPTYPE_WITHIN_SAME_TREE -2131 3 2268 1048603 1393663 5 /openedx/staticfiles/studio/js/src/string_utils.75f531df9b3a.js
DUPTYPE_WITHIN_SAME_TREE -2131 2 2268 1048603 1355453 5 /openedx/staticfiles/js/src/string_utils.js
DUPTYPE_WITHIN_SAME_TREE -2131 8 2268 1048603 1368643 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/src/string_utils.js
DUPTYPE_FIRST_OCCURRENCE 9369 5 2268 1048603 1385116 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/core/ready-no-deferred.98c0198a3269.js
DUPTYPE_WITHIN_SAME_TREE -9369 5 2268 1048603 1358123 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/core/ready-no-deferred.js
DUPTYPE_FIRST_OCCURRENCE 18233 8 2270 1048603 1383146 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/manual-testing-complete/problem/9992192a14ce47fcb71f77d7e77c821c.3271ec53a2dc.xml
DUPTYPE_WITHIN_SAME_TREE -18233 9 2270 1048603 1367654 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/manual-testing-complete/problem/9992192a14ce47fcb71f77d7e77c821c.xml
DUPTYPE_WITHIN_SAME_TREE -18233 9 2270 1048603 1361645 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/manual-testing-complete/drafts/problem/370cfd42f00843578f50e32545356ef1.xml
DUPTYPE_WITHIN_SAME_TREE -18233 9 2270 1048603 1382227 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/manual-testing-complete/drafts/problem/370cfd42f00843578f50e32545356ef1.3271ec53a2dc.xml
DUPTYPE_WITHIN_SAME_TREE -18233 10 2270 1048603 1389974 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/manual-testing-complete/drafts/problem/370cfd42f00843578f50e32545356ef1.3271ec53a2dc.xml
DUPTYPE_WITHIN_SAME_TREE -18233 10 2270 1048603 1367628 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/manual-testing-complete/drafts/problem/370cfd42f00843578f50e32545356ef1.xml
DUPTYPE_WITHIN_SAME_TREE -18233 8 2270 1048603 1361671 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/manual-testing-complete/problem/9992192a14ce47fcb71f77d7e77c821c.xml
DUPTYPE_WITHIN_SAME_TREE -18233 9 2270 1048603 1390760 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/manual-testing-complete/problem/9992192a14ce47fcb71f77d7e77c821c.3271ec53a2dc.xml
DUPTYPE_FIRST_OCCURRENCE 1403 2 2271 1048603 1388013 5 /openedx/staticfiles/admin/css/nav_sidebar.0fd434145f4d.css
DUPTYPE_WITHIN_SAME_TREE -1403 3 2271 1048603 1393935 5 /openedx/staticfiles/studio/admin/css/nav_sidebar.0fd434145f4d.css
DUPTYPE_WITHIN_SAME_TREE -1403 3 2271 1048603 1365874 5 /openedx/staticfiles/studio/admin/css/nav_sidebar.css
DUPTYPE_WITHIN_SAME_TREE -1403 2 2271 1048603 1359554 5 /openedx/staticfiles/admin/css/nav_sidebar.css
DUPTYPE_FIRST_OCCURRENCE 11491 5 2272 1048603 1385492 5 /openedx/staticfiles/xblock/resources/poll/public/handlebars/survey_results.24559c618350.handlebars
DUPTYPE_WITHIN_SAME_TREE -11491 5 2272 1048603 1360744 5 /openedx/staticfiles/xblock/resources/poll/public/handlebars/survey_results.handlebars
DUPTYPE_WITHIN_SAME_TREE -11491 6 2272 1048603 1392474 5 /openedx/staticfiles/studio/xblock/resources/poll/public/handlebars/survey_results.24559c618350.handlebars
